Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Decade,Era,NA_Sales_Pct,EU_Sales_Pct,JP_Sales_Pct,Other_Sales_Pct,Success_Category,Multi_Region_Success
4270,The Mark of Kri,PS,2002,Action,Sony Computer Entertainment,0.22,0.18,0.0,0.06,0.46,2000,2000s,0.47826086956521735,0.3913043478260869,0.0,0.13043478260869565,Niche (<1M),True
4271,Jampack Winter 2003 (RP-M),PS,2003,Misc,Sony Computer Entertainment,0.22,0.18,0.0,0.06,0.46,2000,2000s,0.47826086956521735,0.3913043478260869,0.0,0.13043478260869565,Niche (<1M),True
4272,Rugrats: Castle Capers,GBA,2001,Action,THQ,0.33,0.12,0.0,0.01,0.46,2000,2000s,0.717391304347826,0.2608695652173913,0.0,0.021739130434782608,Niche (<1M),True
4273,Crash Nitro Kart,GBA,2003,Racing,Vivendi Games,0.33,0.12,0.0,0.01,0.46,2000,2000s,0.717391304347826,0.2608695652173913,0.0,0.021739130434782608,Niche (<1M),True
4274,Star Wars The Clone Wars: Republic Heroes,PS,2009,Action,LucasArts,0.19,0.19,0.0,0.07,0.46,2000,2000s,0.41304347826086957,0.41304347826086957,0.0,0.15217391304347827,Niche (<1M),True
4275,Farming Simulator 2015,PS,2015,Simulation,Koch Media,0.11,0.28,0.0,0.07,0.46,2010,2010s+,0.23913043478260868,0.6086956521739131,0.0,0.15217391304347827,Niche (<1M),True
4276,Bleach: The Blade of Fate,DS,2006,Fighting,Sega,0.3,0.01,0.12,0.03,0.46,2000,2000s,0.6521739130434782,0.021739130434782608,0.2608695652173913,0.06521739130434782,Niche (<1M),True
4277,Madden NFL 12,Wii,2011,Sports,Electronic Arts,0.43,0.0,0.0,0.03,0.46,2010,2010s+,0.9347826086956521,0.0,0.0,0.06521739130434782,Niche (<1M),False
4278,LEGO Rock Band,DS,2009,Misc,Warner Bros. Interactive Entertainment,0.33,0.09,0.0,0.04,0.46,2000,2000s,0.717391304347826,0.19565217391304346,0.0,0.08695652173913043,Niche (<1M),False
4279,Mad Max (2015),XOne,2015,Action,Warner Bros. Interactive Entertainment,0.26,0.16,0.0,0.04,0.46,2010,2010s+,0.5652173913043478,0.34782608695652173,0.0,0.08695652173913043,Niche (<1M),True
4280,"Barbie: Jet, Set & Style!",DS,2011,Misc,THQ,0.37,0.05,0.0,0.03,0.46,2010,2010s+,0.8043478260869564,0.10869565217391304,0.0,0.06521739130434782,Niche (<1M),False
4281,Jak and Daxter: The Lost Frontier,PS,2009,Platform,Sony Computer Entertainment,0.22,0.17,0.0,0.06,0.46,2000,2000s,0.47826086956521735,0.3695652173913044,0.0,0.13043478260869565,Niche (<1M),True
4282,Momotarou Dentetsu 11,PS,2002,Misc,Hudson Soft,0.0,0.0,0.46,0.0,0.46,2000,2000s,0.0,0.0,1.0,0.0,Niche (<1M),False
4283,Command & Conquer: Red Alert 3,X360,2008,Strategy,Electronic Arts,0.18,0.23,0.0,0.05,0.46,2000,2000s,0.3913043478260869,0.5,0.0,0.10869565217391304,Niche (<1M),True
4284,Tomb Raider: Legend,PS,2006,Action,Eidos Interactive,0.09,0.24,0.0,0.12,0.46,2000,2000s,0.19565217391304346,0.5217391304347826,0.0,0.2608695652173913,Niche (<1M),True
4285,Skylanders: SuperChargers,X360,2015,Action,Activision,0.24,0.18,0.0,0.04,0.46,2010,2010s+,0.5217391304347826,0.3913043478260869,0.0,0.08695652173913043,Niche (<1M),True
4286,The Golden Compass,X360,2007,Action,Sega,0.3,0.12,0.0,0.04,0.46,2000,2000s,0.6521739130434782,0.2608695652173913,0.0,0.08695652173913043,Niche (<1M),True
4287,Star Wars: Demolition,PS,2000,Racing,Activision,0.25,0.17,0.0,0.03,0.46,2000,2000s,0.5434782608695652,0.3695652173913044,0.0,0.06521739130434782,Niche (<1M),True
4288,Scooby-Doo! and the Spooky Swamp,Wii,2010,Action,Warner Bros. Interactive Entertainment,0.29,0.13,0.0,0.04,0.46,2010,2010s+,0.6304347826086956,0.2826086956521739,0.0,0.08695652173913043,Niche (<1M),True
4289,Sword Art Online: Lost Song,PS,2015,Role-Playing,Namco Bandai Games,0.08,0.1,0.23,0.05,0.46,2010,2010s+,0.17391304347826086,0.21739130434782608,0.5,0.10869565217391304,Niche (<1M),False
4290,Bloody Roar II,PS,1999,Fighting,Virgin Interactive,0.25,0.17,0.0,0.03,0.46,1990,1990s,0.5434782608695652,0.3695652173913044,0.0,0.06521739130434782,Niche (<1M),True
4291,Delta Force: Black Hawk Down,PS,2005,Shooter,NovaLogic,0.22,0.17,0.0,0.06,0.46,2000,2000s,0.47826086956521735,0.3695652173913044,0.0,0.13043478260869565,Niche (<1M),True
4292,Burnout Dominator,PS,2007,Racing,Electronic Arts,0.02,0.38,0.01,0.06,0.46,2000,2000s,0.043478260869565216,0.8260869565217391,0.021739130434782608,0.13043478260869565,Niche (<1M),False
4293,NBA Live 07,X360,2006,Sports,Electronic Arts,0.42,0.0,0.0,0.04,0.46,2000,2000s,0.9130434782608695,0.0,0.0,0.08695652173913043,Niche (<1M),False
4294,Vin Diesel: Wheelman,X360,2009,Racing,Ubisoft,0.24,0.17,0.0,0.05,0.46,2000,2000s,0.5217391304347826,0.3695652173913044,0.0,0.10869565217391304,Niche (<1M),True
4295,Space Invaders,SNES,1994,Shooter,Taito,0.0,0.0,0.46,0.0,0.46,1990,1990s,0.0,0.0,1.0,0.0,Niche (<1M),False
4296,.hack//Outbreak Part 3,PS,2002,Role-Playing,Atari,0.14,0.11,0.17,0.04,0.46,2000,2000s,0.30434782608695654,0.23913043478260868,0.3695652173913044,0.08695652173913043,Niche (<1M),True
4297,Rayman Legends,X360,2013,Platform,Ubisoft,0.19,0.23,0.0,0.04,0.46,2010,2010s+,0.41304347826086957,0.5,0.0,0.08695652173913043,Niche (<1M),True
4298,Mother 1+2,GBA,2003,Role-Playing,Nintendo,0.0,0.0,0.45,0.01,0.46,2000,2000s,0.0,0.0,0.9782608695652174,0.021739130434782608,Niche (<1M),False
4299,Hyperdimension Neptunia,PS,2010,Role-Playing,Tecmo Koei,0.22,0.11,0.07,0.05,0.46,2010,2010s+,0.47826086956521735,0.23913043478260868,0.15217391304347827,0.10869565217391304,Niche (<1M),True
4300,iCarly,Wii,2009,Adventure,Activision,0.42,0.0,0.0,0.03,0.46,2000,2000s,0.9130434782608695,0.0,0.0,0.06521739130434782,Niche (<1M),False
4301,Puzzle & Dragons Z + Super Mario Bros. Edition,3DS,2015,Puzzle,Nintendo,0.05,0.05,0.34,0.01,0.46,2010,2010s+,0.10869565217391304,0.10869565217391304,0.7391304347826088,0.021739130434782608,Niche (<1M),False
4302,Harry Potter and the Deathly Hallows - Part 1,X360,2010,Action,Electronic Arts,0.21,0.2,0.0,0.04,0.46,2010,2010s+,0.45652173913043476,0.43478260869565216,0.0,0.08695652173913043,Niche (<1M),True
4303,Top Spin,XB,2003,Sports,Microsoft Game Studios,0.36,0.08,0.0,0.02,0.46,2000,2000s,0.7826086956521738,0.17391304347826086,0.0,0.043478260869565216,Niche (<1M),False
4304,Disney Guilty Party,Wii,2010,Misc,Disney Interactive Studios,0.43,0.0,0.0,0.03,0.46,2010,2010s+,0.9347826086956521,0.0,0.0,0.06521739130434782,Niche (<1M),False
4305,Warhawk,PS,1995,Simulation,Sony Computer Entertainment,0.25,0.17,0.0,0.03,0.46,1990,1990s,0.5434782608695652,0.3695652173913044,0.0,0.06521739130434782,Niche (<1M),True
4306,Pirates of the Caribbean: At World's End,Wii,2007,Action,Disney Interactive Studios,0.39,0.02,0.01,0.04,0.46,2000,2000s,0.8478260869565217,0.043478260869565216,0.021739130434782608,0.08695652173913043,Niche (<1M),False
4307,Red Faction: Armageddon,PS,2011,Shooter,THQ,0.2,0.16,0.03,0.07,0.46,2010,2010s+,0.43478260869565216,0.34782608695652173,0.06521739130434782,0.15217391304347827,Niche (<1M),True
4308,DanceStar Party,PS,2011,Misc,Sony Computer Entertainment,0.0,0.35,0.0,0.1,0.46,2010,2010s+,0.0,0.7608695652173912,0.0,0.21739130434782608,Niche (<1M),False
4309,Persona 4: Dancing All Night,PS,2015,Misc,Nippon Ichi Software,0.13,0.1,0.15,0.07,0.46,2010,2010s+,0.2826086956521739,0.21739130434782608,0.3260869565217391,0.15217391304347827,Niche (<1M),True
4310,Tales of Vesperia,PS,2009,Role-Playing,Namco Bandai Games,0.0,0.0,0.45,0.0,0.45,2000,2000s,0.0,0.0,1.0,0.0,Niche (<1M),False
4311,Thief (2014),XOne,2014,Action,Square Enix,0.26,0.15,0.0,0.04,0.45,2010,2010s+,0.5777777777777778,0.3333333333333333,0.0,0.08888888888888889,Niche (<1M),True
4312,Dynasty Warriors: Strikeforce,PS,2009,Action,Ubisoft Annecy,0.03,0.03,0.38,0.02,0.45,2000,2000s,0.06666666666666667,0.06666666666666667,0.8444444444444444,0.044444444444444446,Niche (<1M),False
4313,2 Games in 1: SpongeBob SquarePants: SuperSponge & Rugrats Go Wild,GBA,2005,Platform,THQ,0.33,0.12,0.0,0.01,0.45,2000,2000s,0.7333333333333334,0.26666666666666666,0.0,0.022222222222222223,Niche (<1M),True
4314,Tales of Hearts,PS,2013,Role-Playing,Namco Bandai Games,0.15,0.13,0.09,0.08,0.45,2010,2010s+,0.3333333333333333,0.2888888888888889,0.19999999999999998,0.17777777777777778,Niche (<1M),True
4315,Missile Command,PS,1999,Shooter,Atari,0.25,0.17,0.0,0.03,0.45,1990,1990s,0.5555555555555556,0.37777777777777777,0.0,0.06666666666666667,Niche (<1M),True
4316,Lego Batman 3: Beyond Gotham,3DS,2014,Action,Warner Bros. Interactive Entertainment,0.21,0.21,0.0,0.04,0.45,2010,2010s+,0.4666666666666666,0.4666666666666666,0.0,0.08888888888888889,Niche (<1M),True
4317,Barbie as The Island Princess,Wii,2007,Adventure,Activision,0.42,0.0,0.0,0.03,0.45,2000,2000s,0.9333333333333332,0.0,0.0,0.06666666666666667,Niche (<1M),False
4318,Jikkyou Powerful Pro Yakyuu 3,SNES,1996,Sports,Konami Digital Entertainment,0.0,0.0,0.45,0.0,0.45,1990,1990s,0.0,0.0,1.0,0.0,Niche (<1M),False
4319,The Walking Dead: Season One,PS,2014,Adventure,Telltale Games,0.12,0.25,0.01,0.08,0.45,2010,2010s+,0.26666666666666666,0.5555555555555556,0.022222222222222223,0.17777777777777778,Niche (<1M),True
4320,Jikkyou Powerful Pro Yakyuu 12,PS,2005,Sports,Konami Digital Entertainment,0.0,0.0,0.45,0.0,0.45,2000,2000s,0.0,0.0,1.0,0.0,Niche (<1M),False
4321,Enter the Matrix,GC,2003,Action,Atari,0.34,0.09,0.02,0.01,0.45,2000,2000s,0.7555555555555555,0.19999999999999998,0.044444444444444446,0.022222222222222223,Niche (<1M),False
4322,Crash: Mind Over Mutant,Wii,2008,Platform,Vivendi Games,0.36,0.06,0.0,0.03,0.45,2000,2000s,0.7999999999999999,0.13333333333333333,0.0,0.06666666666666667,Niche (<1M),False
4323,NASCAR 2005: Chase for the Cup,XB,2004,Racing,Electronic Arts,0.34,0.1,0.0,0.02,0.45,2000,2000s,0.7555555555555555,0.22222222222222224,0.0,0.044444444444444446,Niche (<1M),False
4324,J-League Excite Stage '95,SNES,1995,Sports,Epoch,0.0,0.0,0.45,0.0,0.45,1990,1990s,0.0,0.0,1.0,0.0,Niche (<1M),False
4325,The New York Times Crosswords,DS,2007,Puzzle,Majesco Entertainment,0.42,0.0,0.0,0.03,0.45,2000,2000s,0.9333333333333332,0.0,0.0,0.06666666666666667,Niche (<1M),False
4326,Phantasy Star Online Episode I & II,GC,2002,Role-Playing,Infogrames,0.23,0.06,0.16,0.01,0.45,2000,2000s,0.5111111111111111,0.13333333333333333,0.35555555555555557,0.022222222222222223,Niche (<1M),True
4327,Moshi Monsters: Moshlings Theme Park,DS,2012,Misc,Activision,0.03,0.37,0.0,0.05,0.45,2010,2010s+,0.06666666666666667,0.8222222222222222,0.0,0.11111111111111112,Niche (<1M),False
4328,The Powerpuff Girls: Relish Rampage,PS,2002,Action,BAM! Entertainment,0.22,0.17,0.0,0.06,0.45,2000,2000s,0.4888888888888889,0.37777777777777777,0.0,0.13333333333333333,Niche (<1M),True
4329,Resistance: Burning Skies,PS,2012,Shooter,Sony Computer Entertainment,0.21,0.16,0.02,0.07,0.45,2010,2010s+,0.4666666666666666,0.35555555555555557,0.044444444444444446,0.15555555555555556,Niche (<1M),True
4330,NBA 2K13,Wii,2012,Sports,Take-Two Interactive,0.39,0.03,0.0,0.03,0.45,2010,2010s+,0.8666666666666667,0.06666666666666667,0.0,0.06666666666666667,Niche (<1M),False
4331,Dead or Alive: Dimensions,3DS,2011,Fighting,Ubisoft Annecy,0.13,0.21,0.07,0.03,0.45,2010,2010s+,0.2888888888888889,0.4666666666666666,0.15555555555555556,0.06666666666666667,Niche (<1M),True
4333,Brain Challenge,DS,2008,Misc,Ubisoft,0.41,0.01,0.0,0.03,0.45,2000,2000s,0.911111111111111,0.022222222222222223,0.0,0.06666666666666667,Niche (<1M),False
4334,NFL Head Coach,PS,2006,Sports,Electronic Arts,0.38,0.01,0.0,0.06,0.45,2000,2000s,0.8444444444444444,0.022222222222222223,0.0,0.13333333333333333,Niche (<1M),False
4335,Watch Dogs,PC,2014,Action,Ubisoft,0.14,0.26,0.0,0.05,0.45,2010,2010s+,0.3111111111111111,0.5777777777777778,0.0,0.11111111111111112,Niche (<1M),True
4336,Karaoke Revolution Presents American Idol Encore,Wii,2008,Misc,Konami Digital Entertainment,0.42,0.0,0.0,0.03,0.45,2000,2000s,0.9333333333333332,0.0,0.0,0.06666666666666667,Niche (<1M),False
4337,Major League Baseball 2K11,X360,2011,Sports,Take-Two Interactive,0.4,0.03,0.0,0.03,0.45,2010,2010s+,0.888888888888889,0.06666666666666667,0.0,0.06666666666666667,Niche (<1M),False
4338,Enemy Territory: Quake Wars,X360,2008,Shooter,Activision,0.3,0.11,0.0,0.04,0.45,2000,2000s,0.6666666666666666,0.24444444444444444,0.0,0.08888888888888889,Niche (<1M),True
4339,Ghostbusters,2600,1985,Puzzle,Activision,0.42,0.03,0.0,0.0,0.45,1980,Pre-1990,0.9333333333333332,0.06666666666666667,0.0,0.0,Niche (<1M),False
4340,NCAA Gamebreaker 99,PS,1998,Sports,989 Studios,0.25,0.17,0.0,0.03,0.45,1990,1990s,0.5555555555555556,0.37777777777777777,0.0,0.06666666666666667,Niche (<1M),True
4341,Area 51,PS,2005,Shooter,Midway Games,0.22,0.17,0.0,0.06,0.45,2000,2000s,0.4888888888888889,0.37777777777777777,0.0,0.13333333333333333,Niche (<1M),True
4342,World Stadium 2,PS,1998,Sports,Namco Bandai Games,0.0,0.0,0.42,0.03,0.45,1990,1990s,0.0,0.0,0.9333333333333332,0.06666666666666667,Niche (<1M),False
4343,Sega Rally Revo,X360,2007,Racing,Sega,0.12,0.28,0.0,0.05,0.45,2000,2000s,0.26666666666666666,0.6222222222222222,0.0,0.11111111111111112,Niche (<1M),True
4344,NHL 2005,PS,2004,Sports,Electronic Arts,0.22,0.17,0.0,0.06,0.45,2000,2000s,0.4888888888888889,0.37777777777777777,0.0,0.13333333333333333,Niche (<1M),True
4345,TNA iMPACT!,X360,2008,Fighting,Midway Games,0.26,0.15,0.0,0.04,0.45,2000,2000s,0.5777777777777778,0.3333333333333333,0.0,0.08888888888888889,Niche (<1M),True
4346,Star Wars Jedi Knight: Jedi Academy,XB,2003,Shooter,Activision,0.34,0.1,0.0,0.02,0.45,2000,2000s,0.7555555555555555,0.22222222222222224,0.0,0.044444444444444446,Niche (<1M),False
4347,Thrillville: Off the Rails,Wii,2007,Strategy,LucasArts,0.39,0.02,0.0,0.03,0.45,2000,2000s,0.8666666666666667,0.044444444444444446,0.0,0.06666666666666667,Niche (<1M),False
4348,Phoenix,2600,1981,Simulation,Atari,0.42,0.02,0.0,0.0,0.45,1980,Pre-1990,0.9333333333333332,0.044444444444444446,0.0,0.0,Niche (<1M),False
4349,Spider-Man: Shattered Dimensions,PS,2010,Action,Activision,0.26,0.13,0.0,0.06,0.45,2010,2010s+,0.5777777777777778,0.2888888888888889,0.0,0.13333333333333333,Niche (<1M),True
4350,F.E.A.R. 3,X360,2011,Shooter,Warner Bros. Interactive Entertainment,0.3,0.11,0.01,0.04,0.45,2010,2010s+,0.6666666666666666,0.24444444444444444,0.022222222222222223,0.08888888888888889,Niche (<1M),True
4351,My Fashion Studio,DS,2007,Misc,Ubisoft,0.41,0.01,0.0,0.03,0.45,2000,2000s,0.911111111111111,0.022222222222222223,0.0,0.06666666666666667,Niche (<1M),False
4352,Plants vs. Zombies: Garden Warfare 2,PS,2016,Shooter,Electronic Arts,0.17,0.21,0.0,0.07,0.45,2010,2010s+,0.37777777777777777,0.4666666666666666,0.0,0.15555555555555556,Niche (<1M),True
4353,Rock Band Country Track Pack,Wii,2009,Misc,MTV Games,0.42,0.0,0.0,0.03,0.45,2000,2000s,0.9333333333333332,0.0,0.0,0.06666666666666667,Niche (<1M),False
4354,Pro Evolution Soccer 2016,PS,2015,Sports,Konami Digital Entertainment,0.08,0.18,0.15,0.05,0.45,2010,2010s+,0.17777777777777778,0.39999999999999997,0.3333333333333333,0.11111111111111112,Niche (<1M),True
4355,Apocalypse,PS,1998,Action,Activision,0.25,0.17,0.0,0.03,0.45,1990,1990s,0.5555555555555556,0.37777777777777777,0.0,0.06666666666666667,Niche (<1M),True
4356,Transformers: Revenge of the Fallen (Wii & PS2 Version),DS,2009,Action,Activision,0.27,0.14,0.0,0.04,0.45,2000,2000s,0.6,0.3111111111111111,0.0,0.08888888888888889,Niche (<1M),True
4357,PES 2009: Pro Evolution Soccer,Wii,2009,Sports,Konami Digital Entertainment,0.09,0.26,0.05,0.05,0.45,2000,2000s,0.19999999999999998,0.5777777777777778,0.11111111111111112,0.11111111111111112,Niche (<1M),False
4358,Yu-Gi-Oh! Destiny Board Traveler,GBA,2004,Misc,Konami Digital Entertainment,0.32,0.12,0.0,0.01,0.45,2000,2000s,0.7111111111111111,0.26666666666666666,0.0,0.022222222222222223,Niche (<1M),True
4359,SingStar Queen,PS,2009,Misc,Sony Computer Entertainment,0.11,0.26,0.0,0.08,0.45,2000,2000s,0.24444444444444444,0.5777777777777778,0.0,0.17777777777777778,Niche (<1M),True
4360,God Eater 2,PS,2013,Role-Playing,Namco Bandai Games,0.0,0.0,0.45,0.0,0.45,2010,2010s+,0.0,0.0,1.0,0.0,Niche (<1M),False
4361,Samurai Warriors 3,Wii,2009,Action,Nintendo,0.1,0.02,0.32,0.01,0.45,2000,2000s,0.22222222222222224,0.044444444444444446,0.7111111111111111,0.022222222222222223,Niche (<1M),False
4362,World Soccer Winning Eleven 5 Final Evolution,PS,2001,Sports,Konami Digital Entertainment,0.0,0.0,0.45,0.0,0.45,2000,2000s,0.0,0.0,1.0,0.0,Niche (<1M),False
4363,One Piece: Pirate Warriors 3,PS,2015,Action,Namco Bandai Games,0.08,0.22,0.1,0.05,0.45,2010,2010s+,0.17777777777777778,0.4888888888888889,0.22222222222222224,0.11111111111111112,Niche (<1M),False
4364,Sphinx and the Cursed Mummy,PS,2003,Action,THQ,0.22,0.17,0.0,0.06,0.45,2000,2000s,0.4888888888888889,0.37777777777777777,0.0,0.13333333333333333,Niche (<1M),True
4365,Fatal Fury 2,SNES,1993,Fighting,Takara,0.0,0.0,0.45,0.0,0.45,1990,1990s,0.0,0.0,1.0,0.0,Niche (<1M),False
4366,Rampage World Tour,N64,1998,Action,GT Interactive,0.36,0.08,0.0,0.01,0.45,1990,1990s,0.7999999999999999,0.17777777777777778,0.0,0.022222222222222223,Niche (<1M),False
4367,Pokemon Puzzle League,N64,2000,Puzzle,Nintendo,0.36,0.08,0.0,0.01,0.45,2000,2000s,0.7999999999999999,0.17777777777777778,0.0,0.022222222222222223,Niche (<1M),False
4368,Eternal Sonata,PS,2008,Role-Playing,Atari,0.19,0.13,0.07,0.06,0.45,2000,2000s,0.4222222222222222,0.2888888888888889,0.15555555555555556,0.13333333333333333,Niche (<1M),True
4369,Dance Dance Revolution: Hottest Party 3,Wii,2009,Simulation,Konami Digital Entertainment,0.26,0.14,0.0,0.04,0.45,2000,2000s,0.5777777777777778,0.3111111111111111,0.0,0.08888888888888889,Niche (<1M),True
4370,FIFA 15,3DS,2014,Sports,Electronic Arts,0.09,0.33,0.0,0.03,0.45,2010,2010s+,0.19999999999999998,0.7333333333333334,0.0,0.06666666666666667,Niche (<1M),False
4371,Petz: Catz 2,Wii,2007,Simulation,Ubisoft,0.41,0.01,0.0,0.03,0.45,2000,2000s,0.911111111111111,0.022222222222222223,0.0,0.06666666666666667,Niche (<1M),False
4372,Bee Movie Game,DS,2007,Action,Activision,0.41,0.0,0.0,0.03,0.45,2000,2000s,0.911111111111111,0.0,0.0,0.06666666666666667,Niche (<1M),False
4373,Tekken Advance,GBA,2001,Fighting,Infogrames,0.32,0.12,0.0,0.01,0.45,2000,2000s,0.7111111111111111,0.26666666666666666,0.0,0.022222222222222223,Niche (<1M),True
4374,Shin Megami Tensei: Persona 3,PS,2006,Role-Playing,Tecmo Koei,0.22,0.03,0.0,0.2,0.45,2000,2000s,0.4888888888888889,0.06666666666666667,0.0,0.4444444444444445,Niche (<1M),True
4375,Persona,PS,1995,Role-Playing,Atlus,0.0,0.0,0.42,0.03,0.45,1990,1990s,0.0,0.0,0.9333333333333332,0.06666666666666667,Niche (<1M),False
4376,Band Hero,DS,2009,Misc,Activision,0.21,0.19,0.0,0.05,0.45,2000,2000s,0.4666666666666666,0.4222222222222222,0.0,0.11111111111111112,Niche (<1M),True
4377,Naruto Shippuden: Ultimate Ninja Storm Generations,X360,2012,Fighting,Namco Bandai Games,0.26,0.14,0.01,0.04,0.45,2010,2010s+,0.5777777777777778,0.3111111111111111,0.022222222222222223,0.08888888888888889,Niche (<1M),True
4378,Hot Wheels: Stunt Track Challenge,GBA,2004,Racing,THQ,0.32,0.12,0.0,0.01,0.45,2000,2000s,0.7111111111111111,0.26666666666666666,0.0,0.022222222222222223,Niche (<1M),True
4379,Viking: Battle for Asgard,X360,2008,Action,Sega,0.16,0.24,0.0,0.05,0.45,2000,2000s,0.35555555555555557,0.5333333333333333,0.0,0.11111111111111112,Niche (<1M),True
4381,Mobile Suit Gundam,PS,1995,Action,Namco Bandai Games,0.0,0.0,0.42,0.03,0.45,1990,1990s,0.0,0.0,0.9333333333333332,0.06666666666666667,Niche (<1M),False
4383,SingStar Take That,PS,2009,Misc,Sony Computer Entertainment,0.0,0.06,0.0,0.39,0.45,2000,2000s,0.0,0.13333333333333333,0.0,0.8666666666666667,Niche (<1M),False
4384,SOCOM: U.S. Navy SEALs Fireteam Bravo 3,PS,2010,Shooter,Sony Computer Entertainment,0.17,0.13,0.06,0.08,0.45,2010,2010s+,0.37777777777777777,0.2888888888888889,0.13333333333333333,0.17777777777777778,Niche (<1M),True
4385,Final Fantasy Collection,PS,1999,Role-Playing,Square,0.0,0.0,0.42,0.03,0.45,1990,1990s,0.0,0.0,0.9333333333333332,0.06666666666666667,Niche (<1M),False
4386,Disney Sing It! High School Musical 3: Senior Year,PS,2008,Misc,Disney Interactive Studios,0.09,0.02,0.0,0.34,0.45,2000,2000s,0.19999999999999998,0.044444444444444446,0.0,0.7555555555555555,Niche (<1M),False
4387,NBA Live 10,X360,2009,Sports,Electronic Arts,0.4,0.02,0.0,0.03,0.45,2000,2000s,0.888888888888889,0.044444444444444446,0.0,0.06666666666666667,Niche (<1M),False
4388,Samurai Warriors: Xtreme Legends,PS,2004,Action,Tecmo Koei,0.04,0.03,0.36,0.01,0.45,2000,2000s,0.08888888888888889,0.06666666666666667,0.7999999999999999,0.022222222222222223,Niche (<1M),False
4389,Tony Hawk's Proving Ground,PS,2007,Sports,Activision,0.36,0.05,0.0,0.05,0.45,2000,2000s,0.7999999999999999,0.11111111111111112,0.0,0.11111111111111112,Niche (<1M),False
4390,NHL FaceOff,PS,1994,Sports,Sony Computer Entertainment,0.25,0.17,0.0,0.03,0.45,1990,1990s,0.5555555555555556,0.37777777777777777,0.0,0.06666666666666667,Niche (<1M),True
4391,WWE WrestleMania 21,XB,2005,Fighting,THQ,0.34,0.1,0.0,0.02,0.45,2000,2000s,0.7555555555555555,0.22222222222222224,0.0,0.044444444444444446,Niche (<1M),False
4392,Brunswick Pro Bowling,X360,2010,Sports,505 Games,0.38,0.04,0.0,0.03,0.45,2010,2010s+,0.8444444444444444,0.08888888888888889,0.0,0.06666666666666667,Niche (<1M),False
4393,Worms: Open Warfare 2,PS,2007,Strategy,THQ,0.04,0.26,0.0,0.14,0.45,2000,2000s,0.08888888888888889,0.5777777777777778,0.0,0.3111111111111111,Niche (<1M),True
4394,NBA Live 2005,GC,2004,Sports,Electronic Arts,0.35,0.09,0.0,0.01,0.45,2000,2000s,0.7777777777777777,0.19999999999999998,0.0,0.022222222222222223,Niche (<1M),False
4395,Defender II,2600,1987,Shooter,Atari,0.42,0.02,0.0,0.0,0.45,1980,Pre-1990,0.9333333333333332,0.044444444444444446,0.0,0.0,Niche (<1M),False
4396,WWE Day of Reckoning,GC,2004,Fighting,THQ,0.35,0.09,0.0,0.01,0.45,2000,2000s,0.7777777777777777,0.19999999999999998,0.0,0.022222222222222223,Niche (<1M),False
4397,Dragon Quest Heroes: Rocket Slime,DS,2005,Action,Square Enix,0.13,0.0,0.31,0.01,0.45,2000,2000s,0.2888888888888889,0.0,0.6888888888888889,0.022222222222222223,Niche (<1M),True
